type,drugbank_id,groups,name,SMILES
biotech,DB17372,['investigational'],Human Recombinant Bone Morphogenetic Protein 4,
biotech,DB17373,['investigational'],BB 21217,
small molecule,DB17374,['investigational'],Tabituximab barzuxetan,
biotech,DB17375,['investigational'],Ferritarg P,
biotech,DB17376,['investigational'],Zanolimumab,
biotech,DB17377,['investigational'],Bersanlimab,
biotech,DB17378,['investigational'],MVR-T3011,
small molecule,DB17379,['investigational'],(R)-Gossypol,CC(C)C1=C(O)C(O)=C(C=O)C2=C(O)C(=C(C)C=C12)C1=C(O)C2=C(C=C1C)C(C(C)C)=C(O)C(O)=C2C=O
biotech,DB17380,['investigational'],Saposin C,
biotech,DB17381,"['approved', 'investigational']",Nadofaragene firadenovec,
small molecule,DB17382,['investigational'],AUM-601,
small molecule,DB17383,['investigational'],FN-1501,CN1CCN(CC2=CC=C(NC(=O)C3=NNC=C3NC3=C4C=CNC4=NC=N3)C=C2)CC1
small molecule,DB17384,['investigational'],Tinengotinib,CC1=C2N=C(C3=CC=CC=C3Cl)C3=C(NC2=NN1)C=C(N=C3)N1CCOCC1
small molecule,DB17385,['investigational'],Lipotecan,CC[C@@]1(OC(=O)C(C)ON=C2C3=C(C4=C2C=C(C=C4[N+]([O-])=O)[N+]([O-])=O)C(=CC(=C3)[N+]([O-])=O)[N+]([O-])=O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC(O)=C(CN(C)C)C1=C3)C2=O
small molecule,DB17386,['approved'],Xenon Xe-129,[129Xe]
small molecule,DB17387,['experimental'],BR101801,
small molecule,DB17388,['experimental'],"4-{[(2R,3S,4R,5S)-4-(4-Chloro-2-Fluoro-Phenyl)-3-(3-Chloro-2-Fluoro-Phenyl)-4-Cyano-5-(2,2-Dimethyl-Propyl)-Pyrrolidine-2-Carbonyl]-Amino}-3-Methoxy-Benzoic Acid",
biotech,DB17389,['experimental'],WTx-Bortezomib,
small molecule,DB17390,['investigational'],Vinblastine N-oxide,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@]2([H])C[C@@](O)(CC)C[N+]([O-])(C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC
biotech,DB17391,['investigational'],Trastuzumab vedotin,
biotech,DB17392,['investigational'],DCLL-9718S,
biotech,DB17393,['investigational'],Vixtimotamab,
small molecule,DB17394,['investigational'],fb-PMT,
small molecule,DB17395,['investigational'],3D-185 free base,
small molecule,DB17396,['investigational'],EQ101,
biotech,DB17397,['investigational'],SurVaxM,
small molecule,DB17398,['investigational'],AVA-6000,
small molecule,DB17399,['investigational'],JBI-802,
biotech,DB17400,['investigational'],Belagenpumatucel-L (NCI H-520),
biotech,DB17401,['investigational'],Belagenpumatucel-L (RH 2),
biotech,DB17402,['investigational'],Belagenpumatucel-L (SK-LU-1),
biotech,DB17403,['investigational'],Immucin,
biotech,DB17404,['investigational'],AFM-13,
biotech,DB17405,['investigational'],LuLym-T,
biotech,DB17406,['investigational'],PAT-SM6,
biotech,DB17407,['investigational'],MRG-003,
small molecule,DB17408,['investigational'],Borocaptate,S[10B]1234[10B]567[10B]89%10[10B]%11%12%13[10B]585[10B]%118%11[10B]%12%12%14[10B]9%139[10B]16%10[10B]2%129[10B]38%14[10B]475%11
biotech,DB17409,['investigational'],KITE-585,
small molecule,DB17410,['investigational'],Vodudeutentan,[2H]C[C@H]1CCC[C@@H](C[2H])N1C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](CC1=CN(C(=O)OC)C2=C1C=CC=C2)C(=O)N[C@H](CCCC)C(O)=O
small molecule,DB17411,['investigational'],TNG908,
biotech,DB17412,['investigational'],Gemogenovatucel-T,
biotech,DB17413,['investigational'],A166,
small molecule,DB17414,['investigational'],TK216,OC1=NC2=C(Cl)C=CC(Cl)=C2C1(O)CC(=O)C1=CC=C(C=C1)C1CC1
biotech,DB17415,['investigational'],BS-001,
biotech,DB17416,['investigational'],SCH-58500,
biotech,DB17417,['investigational'],AAV-AQP1,
small molecule,DB17418,['investigational'],Retinamidic acid,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(=O)NC1=CC=C(C=C1)C(O)=O
small molecule,DB17419,['investigational'],S-3APG,NC1=C2C(=O)N(C3CCC(=O)NC3=O)C(=O)C2=CC=C1
biotech,DB17420,['investigational'],VXM01,
small molecule,DB17421,['investigational'],Trotabresib,
biotech,DB17422,['investigational'],Ozuriftamab vedotin,
biotech,DB17423,['investigational'],DCP-001,
biotech,DB17424,['investigational'],MVA-BN-brachyury-TRICOM vaccine,
biotech,DB17425,['investigational'],BN‐Brachyury vaccine,
biotech,DB17426,['investigational'],Deoxynucleogene ancparvovec,
biotech,DB17427,['investigational'],KAHR-102,
small molecule,DB17428,['investigational'],YK-4-279,
biotech,DB17429,['investigational'],BI-1206,
biotech,DB17430,['investigational'],MT-0169,
biotech,DB17431,['investigational'],ERC-1671,
biotech,DB17432,['investigational'],pM-81,
biotech,DB17433,['investigational'],AML-2-23,
biotech,DB17434,['investigational'],BSK02,
biotech,DB17435,['investigational'],CypCaps,
biotech,DB17436,['investigational'],DNP-Modified autologous tumor vaccine,
biotech,DB17437,['investigational'],Myb34.5,
biotech,DB17438,['investigational'],EU204,
biotech,DB17439,['investigational'],Allovectin-7,
biotech,DB17440,['investigational'],D-3082-L,
biotech,DB17441,['investigational'],L-3972-T,
biotech,DB17442,['investigational'],Mecbotamab vedotin,
biotech,DB17443,['investigational'],BB-1701,
biotech,DB17444,['investigational'],F6-734,
biotech,DB17445,['investigational'],Lym-1-I-131,
biotech,DB17446,['investigational'],Erfonrilimab,
biotech,DB17447,['investigational'],Linvoseltamab,
biotech,DB17448,['investigational'],Tusamitamab ravtansine,
biotech,DB17449,"['approved', 'investigational']",Anacaulase,
biotech,DB17450,['investigational'],Albumin-stabilized nanoparticle (130 nm),
biotech,DB17451,['investigational'],Serplulimab,
biotech,DB17452,['investigational'],Boserolimab,
biotech,DB17453,['investigational'],MK-0482,
biotech,DB17454,['investigational'],MK-4830,
biotech,DB17455,['investigational'],RO-7293583,
small molecule,DB17456,['investigational'],Dalpiciclib,CC(=O)C1=C(C)C2=C(N=C(NC3=CC=C(C=N3)C3CCNCC3)N=C2)N(C2CCCC2)C1=O
biotech,DB17457,['investigational'],Inetetamab,
biotech,DB17458,['investigational'],Neoantigen specific TCR-T cell therapy,
biotech,DB17459,['investigational'],Therapeutic allogeneic lymphocytes,
biotech,DB17460,['investigational'],CD8+ enriched young tumor infiltrating lymphocytes,
biotech,DB17461,['investigational'],TEL540-548,
biotech,DB17462,['investigational'],gp209-2M antigen,
biotech,DB17463,['investigational'],TASO-001,
biotech,DB17464,['investigational'],ETBX-011,
biotech,DB17465,['investigational'],CD-16 NK-92 cells,
biotech,DB17466,['investigational'],UCART22,
biotech,DB17467,['investigational'],"Interleukin-15, human recombinant",
biotech,DB17468,['investigational'],Odetiglucan,
biotech,DB17469,['investigational'],Disomotide,
biotech,DB17470,['investigational'],LP-2307,
small molecule,DB17471,['investigational'],AL-034,
small molecule,DB17472,"['approved', 'investigational']",Pirtobrutinib,COC1=C(C=C(F)C=C1)C(=O)NCC1=CC=C(C=C1)C1=NN([C@@H](C)C(F)(F)F)C(N)=C1C(N)=O
biotech,DB17473,['investigational'],APL-502,
biotech,DB17474,['investigational'],Exlinkibart,
biotech,DB17475,['investigational'],Incomplete Freund's adjuvant,
small molecule,DB17476,['investigational'],KF-0210,
biotech,DB17477,['investigational'],Red blood cell-encapsulated L-asparaginase,
small molecule,DB17478,['investigational'],JAB-21822,
biotech,DB17479,['investigational'],Barecetamab,
biotech,DB17480,['investigational'],Nanrilkefusp alfa,
small molecule,DB17481,['investigational'],GFH-925,
biotech,DB17482,['investigational'],BI-765063,
biotech,DB17483,['investigational'],Ezabenlimab,
biotech,DB17484,['investigational'],BI-836880,
biotech,DB17485,['investigational'],CPGJ602,
small molecule,DB17486,['investigational'],LY-3499446,
small molecule,DB17487,['investigational'],GDC-1971,
small molecule,DB17488,['investigational'],Divarasib,
small molecule,DB17489,['investigational'],PF-07799933,
small molecule,DB17490,['investigational'],NT-219,OC1=CC(CNC(=S)\C=C\C2=C(Br)C(O)=C(O)C=C2)=CC(O)=C1O
small molecule,DB17491,['investigational'],CGX-1321,
biotech,DB17492,['investigational'],Anselamimab,
small molecule,DB17493,['investigational'],Bioymifi,[H]N=C1S\C(=C(\[H])C2=CC=C(O2)C2=CC3=C(C=C2)C(O)=NC3=O)C(=O)N1C1=CC=C(Br)C=C1
small molecule,DB17494,['investigational'],Iruplinalkib,
biotech,DB17495,['investigational'],Pegenzileukin,
biotech,DB17496,['investigational'],HPV-16 trojan peptide vaccine,
biotech,DB17497,['investigational'],Autogene cevumeran,
biotech,DB17498,['investigational'],NY-ESO-1 peptide vaccine,
small molecule,DB17499,['investigational'],GB1211,OCC1OC(SC2=CN=CC(Br)=C2)C(O)C(C1O)N1C=C(N=N1)C1=CC(F)=C(F)C(F)=C1
biotech,DB17500,['investigational'],Vidutolimod,
biotech,DB17501,['investigational'],DSP107,
biotech,DB17502,['investigational'],RO7502175,
small molecule,DB17503,['investigational'],PP-F11N lutetium Lu-177,[177Lu+3].CCCC[C@H](NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)CNC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](C)NC(=O)[C@@H](CCC(O)=O)NC(=O)[C@@H](CCC(O)=O)NC(=O)[C@@H](CCC(O)=O)NC(=O)[C@@H](CCC(O)=O)NC(=O)[C@@H](CCC(O)=O)NC(=O)[C@@H](CCC(O)=O)NC(=O)CN1CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC1)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O
biotech,DB17504,['investigational'],M-701,
biotech,DB17505,['investigational'],Zimberelimab,
small molecule,DB17506,['investigational'],Etrumadenant,CC1=C(C=CC=C1C#N)C1=NC(N)=NC(=C1)C1=CN(CC2=NC(=CC=C2)C(C)(C)O)N=N1
small molecule,DB17507,['investigational'],COTI-2,S=C(N\N=C1/CCCC2=C1N=CC=C2)N1CCN(CC1)C1=CC=CC=N1
small molecule,DB17508,['investigational'],Hafnium oxide,[O--].[O--].[Hf+4]
biotech,DB17509,['investigational'],UCPVax,
small molecule,DB17510,['investigational'],PXS-5505,NC\C=C(/F)CS(=O)(=O)C1=C2N=CC=CC2=CC=C1
small molecule,DB17511,['investigational'],SB 11285,
biotech,DB17512,['investigational'],VB10.16,
biotech,DB17513,['investigational'],Casdozokitug,
small molecule,DB17514,['investigational'],Inobrodib,
biotech,DB17515,['investigational'],Sirexatamab,
small molecule,DB17516,['investigational'],BMX-001 free base,[Mn+3].CCCCOCC[N+]1=CC=CC=C1\C1=C2/C=CC(=N2)\C(=C2/[N-]\C(\C=C2)=C(/C2=N/C(/C=C2)=C(\C2=CC=C1[N-]2)C1=CC=CC=[N+]1CCOCCCC)C1=CC=CC=[N+]1CCOCCCC)\C1=CC=CC=[N+]1CCOCCCC
biotech,DB17517,['investigational'],Retlirafusp alfa,
biotech,DB17518,['investigational'],GEN-001,
biotech,DB17519,['investigational'],TILT-123,
small molecule,DB17520,['investigational'],Vimseltinib,CC(C)NC1=NC=C(C(=O)N1C)C1=CC=C(OC2=CC=NC(=C2)C2=CN(C)N=C2)C(C)=N1
small molecule,DB17521,['withdrawn'],Domatinostat,CN1C=C(C=N1)C1=CC=C(C=C1)S(=O)(=O)N1C=CC(\C=C\C(=O)NC2=CC=CC=C2N)=C1
biotech,DB17522,['investigational'],Batiraxcept,
biotech,DB17523,['investigational'],MRx0518,
small molecule,DB17524,['investigational'],KHK2455,
small molecule,DB17525,['investigational'],Zanzalintinib,CNC(=O)C1=CC2=C(OC3=CC=C(NC(=O)C4(CC4)C(=O)NC4=CC=C(F)C=C4)C=C3)C=CN=C2C=C1OC
biotech,DB17526,['investigational'],XmAb24306,
biotech,DB17527,['investigational'],RO7284755,
biotech,DB17528,['investigational'],ETBX-021,
biotech,DB17529,['investigational'],ETBX-051,
biotech,DB17530,['investigational'],ETBX-061,
biotech,DB17531,['investigational'],RO7296682,
biotech,DB17532,['investigational'],GI-6207,
biotech,DB17533,['investigational'],GI-6301,
biotech,DB17534,['investigational'],TRX-518,
biotech,DB17535,['investigational'],RO7300490,
small molecule,DB17536,['investigational'],Sirpiglenastat,CC(C)OC(=O)[C@H](CCC(=O)C=[N+]=[N-])NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(C)=O
small molecule,DB17537,['investigational'],6-diazo-5-oxo-L-norleucine,N[C@@H](CCC(=O)C=[N+]=[N-])C(O)=O
biotech,DB17538,['approved'],Atidarsagene autotemcel,
biotech,DB17539,['investigational'],SynOV1.1,
biotech,DB17540,['investigational'],D2C7 immunotoxin,
biotech,DB17541,['investigational'],SYNB1891,
biotech,DB17542,['investigational'],Ligufalimab,
small molecule,DB17543,['investigational'],PLX51107,CC(N1C=C(C2=C1C=C(C=N2)C1=C(C)ON=C1C)C1=CC=C(C=C1)C(O)=O)C1=CC=CC=N1
biotech,DB17544,['investigational'],Timdarpacept,
small molecule,DB17545,['investigational'],Jaktinib,
small molecule,DB17546,['investigational'],APR-548,
biotech,DB17547,['investigational'],Anzurstobart,
biotech,DB17548,['investigational'],IO-202,
small molecule,DB17549,['investigational'],Alrizomadlin,CCN1[C@H]([C@H](C2=CC=CC(Cl)=C2F)[C@]2(C(=O)NC3=CC(Cl)=CC=C23)C11CCCCC1)C(=O)NC12CCC(CC1)(CC2)C(O)=O
biotech,DB17550,['investigational'],PF-04856884,
biotech,DB17551,['investigational'],AGS-16C3F,
biotech,DB17552,"['approved', 'investigational']",Pucotenlimab,
small molecule,DB17553,['investigational'],FT-1101,
small molecule,DB17554,['investigational'],FF-10501-01,
biotech,DB17555,['investigational'],SEA-CD70,
small molecule,DB17556,['investigational'],S65487,
small molecule,DB17557,['investigational'],Sovleplenib,CS(=O)(=O)N1CCC(CC1)C1=CC=C(C=C1)C1=CC2=NC=CN=C2C(NC[C@@H]2CNCCO2)=N1
small molecule,DB17559,['investigational'],S64315,
small molecule,DB17560,['investigational'],Rineterkib,CNC[C@@H](NC(=O)C1=CC=C(C=C1F)C1=NC(=CN=C1N)[C@H]1CC[C@H](O)[C@@H](F)C1)C1=CC(F)=CC(Br)=C1
biotech,DB17561,['investigational'],Nisevokitug,
biotech,DB17562,['investigational'],QL1706,
biotech,DB17563,['investigational'],Luveltamab tazevibulin,
biotech,DB17564,['investigational'],Andecaliximab,
biotech,DB17565,['investigational'],Polyvalent antigen-KLH conjugate vaccine,
biotech,DB17566,['investigational'],GCS-100,
small molecule,DB17567,['investigational'],INCB052793,
small molecule,DB17568,['investigational'],Belvarafenib,CC1=C(NC(=O)C2=CSC3=C(N)N=CN=C23)C2=CC=NC(NC3=CC=CC(Cl)=C3F)=C2C=C1
small molecule,DB17569,['investigational'],"2-O, 3-O desulfated heparin",
small molecule,DB17570,['investigational'],Ifebemtinib,COC1=C(NC2=NC=C(C(OC3=CC=CC4=C3C(=O)N(C)C4)=N2)C(F)(F)F)C=C(F)C(=C1)C(=O)NC1CCN(C)CC1
small molecule,DB17571,['investigational'],Uzansertib,
biotech,DB17572,['investigational'],Lemzoparlimab,
biotech,DB17573,['investigational'],Evorpacept,
small molecule,DB17574,['investigational'],JNJ-75276617,
small molecule,DB17575,['investigational'],Utidelone,
small molecule,DB17576,['investigational'],Denifanstat,CC1=NC(=NN1)C1=CC(C(=O)N2CCC(CC2)C2=CC=C(C=C2)C#N)=C(C)C=C1C1CCC1
biotech,DB17577,['investigational'],Crefmirlimab,
small molecule,DB17578,['investigational'],TTI-101,COC1=CC=C(C=C1)S(=O)(=O)NC1=CC(=C(O)C2=CC=CC=C12)C1=C(O)C=CC2=CC=CC=C12
biotech,DB17579,['investigational'],SS1(dsFv)-PE38,
biotech,DB17580,['investigational'],DCVax-L,
biotech,DB17581,['investigational'],Ad-CEA vaccine,
small molecule,DB17582,['investigational'],Exarafenib,C[C@H](CO)NC1=CC(=CC(=N1)N1CCOCC1)C1=CC(NC(=O)N2CC[C@@H](CC(F)(F)F)C2)=CC=C1C
small molecule,DB17583,['investigational'],OKI-179,
small molecule,DB17584,['investigational'],Mezigdomide,FC1=CC(=CC=C1N1CCN(CC2=CC=C(COC3=CC=CC4=C3CN([C@H]3CCC(=O)NC3=O)C4=O)C=C2)CC1)C#N
biotech,DB17585,['investigational'],Immunocytokine NHS-IL12,
biotech,DB17586,['investigational'],ABBV-514,
small molecule,DB17587,['investigational'],KIN-3248,
biotech,DB17588,['investigational'],Rocapuldencel-T,
small molecule,DB17589,"['experimental', 'investigational']",Loxoribine,NC1=NC2=C(N(CC=C)C(=O)N2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1
biotech,DB17590,['investigational'],PEG-interleukin-2,
small molecule,DB17591,['investigational'],Picibanil,
biotech,DB17592,['investigational'],ADVM-053,
biotech,DB17593,['investigational'],OTL-103,
biotech,DB17594,['investigational'],Strimvelis,
biotech,DB17595,['investigational'],RP-L201,
biotech,DB17596,['investigational'],EI-001,
biotech,DB17597,['investigational'],NTLA-2002,
biotech,DB17598,['investigational'],FB-825,
biotech,DB17599,['investigational'],NP-6A4,
biotech,DB17600,['investigational'],Hemoximer,
biotech,DB17601,['investigational'],Ixmyelocel-T,
small molecule,DB17602,['investigational'],Acecainide,CCN(CC)CCNC(=O)C1=CC=C(NC(C)=O)C=C1
small molecule,DB17603,['investigational'],Emprumapimod,CC(C)CN1N=CC2=CC(OC3=CC=C(F)C=C3F)=C(C=C12)C(=O)N[C@@H](CCN(C)C)C(N)=O
biotech,DB17604,['investigational'],GC5107,
small molecule,DB17605,['investigational'],CY-1503,
biotech,DB17606,['investigational'],Rexlemestrocel-L,
biotech,DB17607,['investigational'],CDX-1135,
small molecule,DB17608,['investigational'],Propagermanium,[O--].[O--].[O--].OC(=O)CC[Ge+3].OC(=O)CC[Ge+3]
small molecule,DB17609,['investigational'],NDI-5001,
biotech,DB17610,['investigational'],CDX-6210,
biotech,DB17611,['investigational'],Lademirsen,
biotech,DB17612,['investigational'],Intermedine,
biotech,DB17613,['investigational'],Anaritide,
small molecule,DB17614,['investigational'],Ergothioneine,C[N+](C)(C)[C@@H](CC1=CNC(=S)N1)C([O-])=O
small molecule,DB17615,['investigational'],PXL-770 free acid anhydrous,
biotech,DB17616,['investigational'],Mubodina,
biotech,DB17617,['investigational'],OCE-205,
biotech,DB17618,['investigational'],Labafenogene marselecobac,
small molecule,DB17619,['investigational'],Sinbaglustat,CCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO
small molecule,DB17620,['investigational'],PPI-1040,CCCCCCCCCCCCCC\C=C/OCC(COP1(=O)NCCO1)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC
small molecule,DB17621,['investigational'],6-[18F]-Fluoro-L-m-tyrosine,N[C@@H](CC1=CC(O)=CC=C1[18F])C(O)=O
small molecule,DB17622,['investigational'],KL1333,CC(C)C1=NC2=C(N1)C(=O)C(=O)C1=CC=CC=C21
biotech,DB17623,['investigational'],Clervonafusp alfa,
small molecule,DB17624,['investigational'],Cyclocreatine,OC(=O)CN1CCNC1=N
biotech,DB17625,['investigational'],ARO-APOC3,
biotech,DB17626,['investigational'],ARO-ANG3,
small molecule,DB17627,['investigational'],L-Cycloserine,N[C@H]1CONC1=O
biotech,DB17628,['investigational'],Tividenofusp alfa,
biotech,DB17629,['investigational'],INZ-701,
biotech,DB17630,['investigational'],AGT-182,
small molecule,DB17631,['investigational'],Exaluren,
biotech,DB17632,['investigational'],RGX-111,
biotech,DB17633,['investigational'],AAV2/8.TBG.hARSB,
small molecule,DB17634,['investigational'],Progerinin,
biotech,DB17635,"['approved', 'investigational']",Nedosiran,
small molecule,DB17636,['investigational'],LH-708,CN1CCN(CC1)C(=O)[C@@H](N)CSSC[C@H](N)C(=O)N1CCN(C)CC1
biotech,DB17637,['investigational'],JLK-247,
biotech,DB17638,['investigational'],AT845,
biotech,DB17639,['investigational'],RGX-501,
small molecule,DB17640,['investigational'],Phosphocysteamine,NCCSP(O)(O)=O
small molecule,DB17641,['investigational'],Ammonium tetrathiomolybdate,[NH4+].[NH4+].[S-][Mo]([S-])(=S)=S
biotech,DB17642,['investigational'],AEM-28,
biotech,DB17643,['investigational'],AEM-28-14,
biotech,DB17644,['investigational'],TAK-611,
biotech,DB17645,['investigational'],EGT-101,
biotech,DB17646,['investigational'],VTX-801,
biotech,DB17647,['investigational'],RP-A501,
biotech,DB17648,['investigational'],EGT-201,
biotech,DB17649,['investigational'],EGT-301,
biotech,DB17650,['investigational'],AVR-RD-02,
biotech,DB17651,['investigational'],AVR-RD-01,
biotech,DB17652,['investigational'],OTL-201,
biotech,DB17653,['investigational'],Reloxiliase,
small molecule,DB17654,['investigational'],AL-01211,
biotech,DB17655,['investigational'],ABX1100,
biotech,DB17656,['investigational'],MRT5201,
biotech,DB17657,['investigational'],Tralesinidase alfa,
biotech,DB17658,['investigational'],ACTUS-101,
biotech,DB17659,['investigational'],ACG-801,
biotech,DB17660,['investigational'],PEG-Glucocerebrosidase,
biotech,DB17661,['investigational'],RP-L301,
small molecule,DB17662,['investigational'],Mavodelpar,CC1=CC(OC\C=C(\C2=CC=C(F)C=C2)C2=CC=C(C=C2)C#CCN2CCOCC2)=CC=C1OCC(O)=O
biotech,DB17663,['investigational'],DCR-PH1,
biotech,DB17664,['investigational'],rAAV9-rsATP7A,
biotech,DB17665,['investigational'],Reveglucosidase alfa,
biotech,DB17666,['investigational'],SYNB1353,
biotech,DB17667,['investigational'],SYNB1020,
biotech,DB17668,['investigational'],mRNA-3705,
biotech,DB17669,['investigational'],mRNA-3927,
small molecule,DB17670,['investigational'],VK-0214,CC1=CC(OCP(O)(O)=O)=CC(C)=C1CC1=CC=C(O)C(CC2=CC=CC=C2)=C1
biotech,DB17671,['investigational'],Recombinant human arylsulfatase A,
biotech,DB17672,['investigational'],Recombinant human alkaline phosphatase,
biotech,DB17673,['investigational'],Recombinant human highly phosphorylated acid alpha-glucosidase,
biotech,DB17674,['investigational'],"Porphobilinogen deaminase, human recombinant",
biotech,DB17675,['investigational'],Vanglusagene ensiparvovec,
biotech,DB17676,['investigational'],Oxabact,
biotech,DB17677,['investigational'],Pegtibatinase,
small molecule,DB17678,['investigational'],Alpha-D-mannose 1-phosphate,OC[C@H]1O[C@H](OP(O)(O)=O)[C@@H](O)[C@@H](O)[C@@H]1O
biotech,DB17679,['investigational'],PRX-ASL,
biotech,DB17680,['investigational'],PRX-OTC,
biotech,DB17681,['investigational'],RGX-121,
biotech,DB17682,['investigational'],GTP-506,
biotech,DB17683,['investigational'],ARCT-810,
biotech,DB17684,['investigational'],HMI-103,
biotech,DB17685,['investigational'],LB-001,
biotech,DB17686,['investigational'],LV-FAH,
biotech,DB17687,['investigational'],CAM-GM201,
biotech,DB17688,['investigational'],NZ-1002,
small molecule,DB17689,['investigational'],Trisaccharide A,[H][C@@]1(O[C@@H](C=O)[C@@H](O[C@@]2([H])O[C@H](CO)[C@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](O)[C@H](O)CO)O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O
small molecule,DB17690,['investigational'],Trisaccharide B,[H][C@@]1(O[C@@H](C=O)[C@@H](O[C@@]2([H])O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)CO)O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O
biotech,DB17691,['investigational'],AGT-184,
small molecule,DB17692,['investigational'],Vamifeport,FC1=CC=CN=C1CNC(=O)C1=COC(CCNCCC2=NC3=CC=CC=C3N2)=N1
small molecule,DB17693,['investigational'],Amotosalen,CC1=C(COCCN)C2=CC3=C(OC(=O)C=C3C)C(C)=C2O1
small molecule,DB17694,['investigational'],Zinc mesoporphyrin,[Zn++].CCC1=C(C)/C2=C/C3=N/C(=C\C4=C(CCC(O)=O)C(C)=C([N-]4)/C=C4\N=C(\C=C\1/[N-]\2)C(C)=C4CC)/C(CCC(O)=O)=C3C
biotech,DB17695,['investigational'],Heterologous human adult liver derived progenitor cells,
small molecule,DB17696,['investigational'],ASP-8731,
small molecule,DB17697,['investigational'],VAD-044,
biotech,DB17698,['investigational'],SerpinPC,
biotech,DB17699,['investigational'],DTX-101,
biotech,DB17700,['investigational'],BBM-H803,
small molecule,DB17701,['investigational'],MZE001,
biotech,DB17702,['investigational'],WP-1301,
biotech,DB17703,['investigational'],Coagulin-B,
biotech,DB17704,['investigational'],BBM-H901,
small molecule,DB17705,['investigational'],Isobutyramide,CC(C)C(N)=O
small molecule,DB17706,['investigational'],"2,2-Dimethylbutyrate",CCC(C)(C)C(O)=O
biotech,DB17707,['investigational'],Dalcinonacog alfa,
biotech,DB17708,['investigational'],SAR445136,
small molecule,DB17709,['investigational'],Rilzabrutinib,[H]\C(=C(\C#N)C(=O)N1CCC[C@]([H])(C1)N1N=C(C2=C(N)N=CN=C12)C1=C(F)C=C(OC2=CC=CC=C2)C=C1)C(C)(C)N1CCN(CC1)C1COC1
biotech,DB17710,['investigational'],SIG-007,
biotech,DB17711,['investigational'],CB-010,
biotech,DB17712,['investigational'],ATX-F8-117,
biotech,DB17713,['investigational'],MaxAdFVIII,
biotech,DB17714,['investigational'],Thalagen,
biotech,DB17715,['investigational'],MOD-5014,
biotech,DB17716,['experimental'],Vensobafusp alfa,
biotech,DB17717,['investigational'],TT 173,
biotech,DB17718,['experimental'],mRNA-3351,
biotech,DB17719,['experimental'],NM3086,
biotech,DB17720,['investigational'],Pegylated carboxyhemoglobin (bovine),
small molecule,DB17721,['investigational'],Astragalus mongholicus root polysaccharides,
biotech,DB17722,['investigational'],OMS906,
biotech,DB17723,['investigational'],Mozafancogene autotemcel,
biotech,DB17724,['investigational'],Rusfertide,
biotech,DB17725,"['approved', 'investigational']",Marstacimab,
biotech,DB17726,['investigational'],CSL-689,
biotech,DB17727,['investigational'],RLYB212,
biotech,DB17728,['investigational'],Valziflocept,
biotech,DB17729,['investigational'],Recombinant Factor XIII (human),
biotech,DB17730,['investigational'],NKTT-120,
small molecule,DB17731,['investigational'],Aconiazide,OC(=O)COC1=CC=CC=C1\C=N\NC(=O)C1=CC=NC=C1
biotech,DB17732,['investigational'],Nix-0699,
small molecule,DB17733,['investigational'],Carbovir,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(=O)N1
small molecule,DB17734,['investigational'],JNJ-1802,COC1=CC(N[C@H](C(=O)C2=CNC3=CC=C(OC(F)(F)F)C=C23)C2=CC=C(Cl)C=C2OC)=CC(=C1)S(C)(=O)=O
small molecule,DB17735,['investigational'],Ajoene,
small molecule,DB17736,['investigational'],Pocapavir,COC1=CC=C(OCC2=CC=C(COC3=C(Cl)C=CC=C3Cl)C=C2)C(Cl)=C1
small molecule,DB17737,['investigational'],BTZ-043,C[C@H]1COC2(CCN(CC2)C2=NC(=O)C3=CC(=CC(=C3S2)[N+]([O-])=O)C(F)(F)F)O1
small molecule,DB17738,['investigational'],Allopurinol riboside,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1N=CC2=C1N=CNC2=O
